timestamp,production_output,planned_production_output,production_priority,shift_factor,hour_factor,M001_demand,M002_demand,M003_demand,M004_demand,M005_demand,M006_demand,M007_demand,M008_demand,M001_stock,M002_stock,M003_stock,M004_stock,M005_stock,M006_stock,M007_stock,M008_stock,task_count,hour,weekday
2026-01-22 01:00:00,14,15,3,0.97,0.98,14,0,0,28,14,0,0,0,486.0,0.0,0.0,500.0,371.0,0.0,0.0,0.0,1.0,1,3
2026-01-22 02:00:00,9,10,1,0.97,0.98,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,285.0,290.0,315.0,0.0,2,3
2026-01-22 03:00:00,8,10,1,0.97,0.98,0,0,0,0,0,8,8,16,0.0,0.0,0.0,0.0,0.0,277.0,282.0,299.0,0.0,3,3
2026-01-22 04:00:00,14,15,1,0.97,0.98,14,0,0,28,14,0,0,0,472.0,0.0,0.0,472.0,357.0,0.0,0.0,0.0,1.0,4,3
2026-01-22 05:00:00,15,15,3,0.97,0.98,15,0,0,30,15,0,0,0,457.0,0.0,0.0,442.0,342.0,0.0,0.0,0.0,1.0,5,3
2026-01-22 06:00:00,14,15,1,0.97,1.0,14,0,0,28,14,0,0,0,443.0,0.0,0.0,414.0,328.0,0.0,0.0,0.0,1.0,6,3
2026-01-22 07:00:00,15,15,2,0.97,1.0,15,0,0,29,15,0,0,0,428.0,0.0,0.0,385.0,313.0,0.0,0.0,0.0,1.0,7,3
2026-01-22 08:00:00,15,15,1,1.02,1.0,15,0,0,30,15,0,0,0,413.0,0.0,0.0,355.0,298.0,0.0,0.0,0.0,1.0,8,3
2026-01-22 09:00:00,20,20,1,1.02,1.015,20,20,40,0,0,0,0,0,393.0,417.0,376.0,0.0,0.0,0.0,0.0,0.0,1.0,9,3
2026-01-22 10:00:00,15,15,3,1.02,1.015,15,0,0,30,15,0,0,0,378.0,0.0,0.0,325.0,283.0,0.0,0.0,0.0,1.0,10,3
2026-01-22 11:00:00,14,15,1,1.02,1.015,14,0,0,29,14,0,0,0,364.0,0.0,0.0,296.0,269.0,0.0,0.0,0.0,1.0,11,3
2026-01-22 12:00:00,14,15,1,1.02,1.0,15,0,0,29,13,0,0,0,349.0,0.0,0.0,267.0,256.0,0.0,0.0,0.0,1.0,12,3
2026-01-22 13:00:00,19,20,2,1.02,1.0,19,19,38,0,0,0,0,0,330.0,398.0,338.0,0.0,0.0,0.0,0.0,0.0,1.0,13,3
2026-01-22 14:00:00,15,15,1,1.02,1.02,15,0,0,31,14,0,0,0,315.0,0.0,0.0,236.0,242.0,0.0,0.0,0.0,1.0,14,3
2026-01-22 15:00:00,15,15,1,1.02,1.02,15,0,0,30,15,0,0,0,300.0,0.0,0.0,206.0,227.0,0.0,0.0,0.0,1.0,15,3
2026-01-22 16:00:00,15,15,1,1.0,1.02,15,0,0,30,14,0,0,0,285.0,0.0,0.0,176.0,213.0,0.0,0.0,0.0,1.0,16,3
2026-01-22 17:00:00,14,15,2,1.0,1.0,14,0,0,28,13,0,0,0,271.0,0.0,0.0,148.0,200.0,0.0,0.0,0.0,1.0,17,3
2026-01-22 18:00:00,19,20,3,1.0,1.0,19,19,38,0,0,0,0,0,252.0,379.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,18,3
2026-01-22 19:00:00,20,20,1,1.0,1.0,21,19,40,0,0,0,0,0,231.0,360.0,260.0,0.0,0.0,0.0,0.0,0.0,2.0,19,3
2026-01-22 20:00:00,20,20,1,1.0,1.0,20,20,40,0,0,0,0,0,211.0,340.0,220.0,0.0,0.0,0.0,0.0,0.0,1.0,20,3
2026-01-22 21:00:00,14,15,3,1.0,1.0,14,0,0,28,14,0,0,0,197.0,0.0,0.0,120.0,186.0,0.0,0.0,0.0,1.0,21,3
2026-01-22 22:00:00,15,15,2,1.0,1.0,15,0,0,30,15,0,0,0,182.0,0.0,0.0,500.0,171.0,0.0,0.0,0.0,1.0,22,3
2026-01-22 23:00:00,20,20,2,1.0,1.0,20,20,40,0,0,0,0,0,162.0,320.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,23,3
2026-01-23 00:00:00,18,20,3,0.97,1.0,17,18,36,0,0,0,0,0,145.0,302.0,144.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4
2026-01-23 01:00:00,19,20,3,0.97,0.98,18,18,38,0,0,0,0,0,127.0,284.0,106.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4
2026-01-23 02:00:00,18,20,2,0.97,0.98,17,18,36,0,0,0,0,0,110.0,266.0,500.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4
2026-01-23 03:00:00,19,20,1,0.97,0.98,19,19,38,0,0,0,0,0,500.0,247.0,462.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4
2026-01-23 04:00:00,18,20,2,0.97,0.98,18,18,36,0,0,0,0,0,482.0,229.0,426.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4
2026-01-23 05:00:00,8,10,3,0.97,0.98,0,0,0,0,0,8,8,16,0.0,0.0,0.0,0.0,0.0,269.0,274.0,283.0,0.0,5,4
2026-01-23 06:00:00,7,10,3,0.97,1.0,0,0,0,0,0,7,7,14,0.0,0.0,0.0,0.0,0.0,262.0,267.0,269.0,0.0,6,4
2026-01-23 07:00:00,17,20,1,0.97,1.0,17,17,34,0,0,0,0,0,465.0,212.0,392.0,0.0,0.0,0.0,0.0,0.0,1.0,7,4
2026-01-23 08:00:00,19,20,1,1.02,1.0,19,20,38,0,0,0,0,0,446.0,192.0,354.0,0.0,0.0,0.0,0.0,0.0,1.0,8,4
2026-01-23 09:00:00,19,20,2,1.02,1.015,19,20,39,0,0,0,0,0,427.0,172.0,315.0,0.0,0.0,0.0,0.0,0.0,1.0,9,4
2026-01-23 10:00:00,20,20,3,1.02,1.015,20,21,41,0,0,0,0,0,407.0,151.0,274.0,0.0,0.0,0.0,0.0,0.0,2.0,10,4
2026-01-23 11:00:00,19,20,2,1.02,1.015,19,20,39,0,0,0,0,0,388.0,131.0,235.0,0.0,0.0,0.0,0.0,0.0,1.0,11,4
2026-01-23 12:00:00,19,20,3,1.02,1.0,19,19,38,0,0,0,0,0,369.0,112.0,197.0,0.0,0.0,0.0,0.0,0.0,1.0,12,4
2026-01-23 13:00:00,18,20,2,1.02,1.0,18,18,36,0,0,0,0,0,351.0,500.0,161.0,0.0,0.0,0.0,0.0,0.0,1.0,13,4
2026-01-23 14:00:00,19,20,2,1.02,1.02,19,20,39,0,0,0,0,0,332.0,480.0,122.0,0.0,0.0,0.0,0.0,0.0,1.0,14,4
2026-01-23 15:00:00,19,20,3,1.02,1.02,19,19,38,0,0,0,0,0,313.0,461.0,500.0,0.0,0.0,0.0,0.0,0.0,1.0,15,4
2026-01-23 16:00:00,19,20,3,1.0,1.02,19,19,38,0,0,0,0,0,294.0,442.0,462.0,0.0,0.0,0.0,0.0,0.0,1.0,16,4
2026-01-23 17:00:00,18,20,3,1.0,1.0,18,18,36,0,0,0,0,0,276.0,424.0,426.0,0.0,0.0,0.0,0.0,0.0,1.0,17,4
2026-01-23 18:00:00,15,15,2,1.0,1.0,15,0,0,30,15,0,0,0,261.0,0.0,0.0,470.0,156.0,0.0,0.0,0.0,1.0,18,4
2026-01-23 19:00:00,14,15,1,1.0,1.0,14,0,0,28,14,0,0,0,247.0,0.0,0.0,442.0,142.0,0.0,0.0,0.0,1.0,19,4
2026-01-23 20:00:00,15,15,2,1.0,1.0,15,0,0,30,15,0,0,0,232.0,0.0,0.0,412.0,127.0,0.0,0.0,0.0,1.0,20,4
2026-01-23 21:00:00,14,15,3,1.0,1.0,14,0,0,28,14,0,0,0,218.0,0.0,0.0,384.0,113.0,0.0,0.0,0.0,1.0,21,4
2026-01-23 22:00:00,15,15,2,1.0,1.0,15,0,0,29,15,0,0,0,203.0,0.0,0.0,355.0,500.0,0.0,0.0,0.0,1.0,22,4
2026-01-23 23:00:00,16,15,2,1.0,1.0,16,0,0,32,16,0,0,0,187.0,0.0,0.0,323.0,484.0,0.0,0.0,0.0,1.0,23,4
2026-01-24 00:00:00,13,15,1,0.97,1.0,13,0,0,25,14,0,0,0,174.0,0.0,0.0,298.0,470.0,0.0,0.0,0.0,1.0,0,5
2026-01-24 01:00:00,13,15,2,0.97,0.98,13,0,0,25,13,0,0,0,161.0,0.0,0.0,273.0,457.0,0.0,0.0,0.0,1.0,1,5
2026-01-24 02:00:00,14,15,1,0.97,0.98,13,0,0,28,14,0,0,0,148.0,0.0,0.0,245.0,443.0,0.0,0.0,0.0,1.0,2,5
2026-01-24 03:00:00,14,15,1,0.97,0.98,13,0,0,27,14,0,0,0,135.0,0.0,0.0,218.0,429.0,0.0,0.0,0.0,1.0,3,5
2026-01-24 04:00:00,9,10,1,0.97,0.98,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,253.0,258.0,251.0,0.0,4,5
2026-01-24 05:00:00,9,10,3,0.97,0.98,0,0,0,0,0,8,9,18,0.0,0.0,0.0,0.0,0.0,245.0,249.0,233.0,0.0,5,5
2026-01-24 06:00:00,14,15,3,0.97,1.0,13,0,0,27,14,0,0,0,122.0,0.0,0.0,191.0,415.0,0.0,0.0,0.0,1.0,6,5
2026-01-24 07:00:00,14,15,2,0.97,1.0,14,0,0,28,14,0,0,0,108.0,0.0,0.0,163.0,401.0,0.0,0.0,0.0,1.0,7,5
2026-01-24 08:00:00,11,10,3,1.02,1.0,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,234.0,238.0,211.0,1.0,8,5
2026-01-24 09:00:00,11,10,2,1.02,1.015,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,223.0,227.0,189.0,1.0,9,5
2026-01-24 10:00:00,11,10,2,1.02,1.015,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,212.0,216.0,167.0,1.0,10,5
2026-01-24 11:00:00,11,10,3,1.02,1.015,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,201.0,205.0,145.0,1.0,11,5
2026-01-24 12:00:00,10,10,3,1.02,1.0,0,0,0,0,0,10,10,19,0.0,0.0,0.0,0.0,0.0,191.0,195.0,126.0,0.0,12,5
2026-01-24 13:00:00,10,10,1,1.02,1.0,0,0,0,0,0,10,10,19,0.0,0.0,0.0,0.0,0.0,181.0,185.0,107.0,0.0,13,5
2026-01-24 14:00:00,10,10,3,1.02,1.02,0,0,0,0,0,10,9,20,0.0,0.0,0.0,0.0,0.0,171.0,176.0,500.0,0.0,14,5
2026-01-24 15:00:00,10,10,2,1.02,1.02,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,161.0,166.0,480.0,0.0,15,5
2026-01-24 16:00:00,10,10,2,1.0,1.02,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,151.0,156.0,460.0,0.0,16,5
2026-01-24 17:00:00,22,20,3,1.0,1.0,22,22,44,0,0,0,0,0,500.0,402.0,382.0,0.0,0.0,0.0,0.0,0.0,3.0,17,5
2026-01-24 18:00:00,12,10,1,1.0,1.0,0,0,0,0,0,11,12,24,0.0,0.0,0.0,0.0,0.0,140.0,144.0,436.0,1.0,18,5
2026-01-24 19:00:00,11,10,3,1.0,1.0,0,0,0,0,0,10,11,22,0.0,0.0,0.0,0.0,0.0,130.0,133.0,414.0,1.0,19,5
2026-01-24 20:00:00,17,15,2,1.0,1.0,17,0,0,34,18,0,0,0,483.0,0.0,0.0,129.0,383.0,0.0,0.0,0.0,1.0,20,5
2026-01-24 21:00:00,16,15,1,1.0,1.0,16,0,0,32,17,0,0,0,467.0,0.0,0.0,500.0,366.0,0.0,0.0,0.0,1.0,21,5
2026-01-24 22:00:00,14,15,2,1.0,1.0,14,0,0,28,15,0,0,0,453.0,0.0,0.0,472.0,351.0,0.0,0.0,0.0,1.0,22,5
2026-01-24 23:00:00,14,15,3,1.0,1.0,14,0,0,28,14,0,0,0,439.0,0.0,0.0,444.0,337.0,0.0,0.0,0.0,1.0,23,5
2026-01-25 00:00:00,12,15,1,0.97,1.0,12,0,0,24,12,0,0,0,427.0,0.0,0.0,420.0,325.0,0.0,0.0,0.0,1.0,0,6
2026-01-25 01:00:00,12,15,3,0.97,0.98,12,0,0,24,12,0,0,0,415.0,0.0,0.0,396.0,313.0,0.0,0.0,0.0,1.0,1,6
2026-01-25 02:00:00,13,15,2,0.97,0.98,13,0,0,26,13,0,0,0,402.0,0.0,0.0,370.0,300.0,0.0,0.0,0.0,1.0,2,6
2026-01-25 03:00:00,14,15,1,0.97,0.98,14,0,0,28,14,0,0,0,388.0,0.0,0.0,342.0,286.0,0.0,0.0,0.0,1.0,3,6
2026-01-25 04:00:00,15,15,3,0.97,0.98,15,0,0,30,15,0,0,0,373.0,0.0,0.0,312.0,271.0,0.0,0.0,0.0,1.0,4,6
2026-01-25 05:00:00,14,15,3,0.97,0.98,13,0,0,28,14,0,0,0,360.0,0.0,0.0,284.0,257.0,0.0,0.0,0.0,1.0,5,6
2026-01-25 06:00:00,15,15,1,0.97,1.0,14,0,0,30,15,0,0,0,346.0,0.0,0.0,254.0,242.0,0.0,0.0,0.0,1.0,6,6
2026-01-25 07:00:00,13,15,3,0.97,1.0,13,0,0,26,13,0,0,0,333.0,0.0,0.0,228.0,229.0,0.0,0.0,0.0,1.0,7,6
2026-01-25 08:00:00,15,15,1,1.02,1.0,15,0,0,30,15,0,0,0,318.0,0.0,0.0,198.0,214.0,0.0,0.0,0.0,1.0,8,6
2026-01-25 09:00:00,16,15,3,1.02,1.015,16,0,0,32,16,0,0,0,302.0,0.0,0.0,166.0,198.0,0.0,0.0,0.0,1.0,9,6
2026-01-25 10:00:00,14,15,3,1.02,1.015,14,0,0,29,14,0,0,0,288.0,0.0,0.0,137.0,184.0,0.0,0.0,0.0,1.0,10,6
2026-01-25 11:00:00,16,15,2,1.02,1.015,16,0,0,33,16,0,0,0,272.0,0.0,0.0,104.0,168.0,0.0,0.0,0.0,1.0,11,6
2026-01-25 12:00:00,16,15,3,1.02,1.0,16,0,0,33,16,0,0,0,256.0,0.0,0.0,500.0,152.0,0.0,0.0,0.0,1.0,12,6
2026-01-25 13:00:00,15,15,2,1.02,1.0,15,0,0,31,15,0,0,0,241.0,0.0,0.0,469.0,137.0,0.0,0.0,0.0,1.0,13,6
2026-01-25 14:00:00,16,15,3,1.02,1.02,16,0,0,33,16,0,0,0,225.0,0.0,0.0,436.0,121.0,0.0,0.0,0.0,1.0,14,6
2026-01-25 15:00:00,18,15,2,1.02,1.02,18,0,0,37,19,0,0,0,207.0,0.0,0.0,399.0,102.0,0.0,0.0,0.0,1.0,15,6
2026-01-25 16:00:00,17,15,2,1.0,1.02,17,0,0,34,18,0,0,0,190.0,0.0,0.0,365.0,500.0,0.0,0.0,0.0,1.0,16,6
2026-01-25 17:00:00,17,15,2,1.0,1.0,17,0,0,34,18,0,0,0,173.0,0.0,0.0,331.0,482.0,0.0,0.0,0.0,1.0,17,6
2026-01-25 18:00:00,21,20,1,1.0,1.0,21,21,42,0,0,0,0,0,152.0,381.0,340.0,0.0,0.0,0.0,0.0,0.0,3.0,18,6
2026-01-25 19:00:00,20,20,1,1.0,1.0,20,21,40,0,0,0,0,0,132.0,360.0,300.0,0.0,0.0,0.0,0.0,0.0,2.0,19,6
2026-01-25 20:00:00,11,10,2,1.0,1.0,0,0,0,0,0,10,11,22,0.0,0.0,0.0,0.0,0.0,120.0,122.0,392.0,1.0,20,6
2026-01-25 21:00:00,10,10,1,1.0,1.0,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,110.0,112.0,372.0,0.0,21,6
2026-01-25 22:00:00,10,10,2,1.0,1.0,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,100.0,102.0,352.0,0.0,22,6
2026-01-25 23:00:00,10,10,2,1.0,1.0,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,500.0,500.0,332.0,0.0,23,6
2026-01-26 00:00:00,10,10,1,0.97,1.0,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,490.0,490.0,312.0,0.0,0,0
2026-01-26 01:00:00,10,10,3,0.97,0.98,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,480.0,480.0,292.0,0.0,1,0
2026-01-26 02:00:00,20,20,2,0.97,0.98,20,20,39,0,0,0,0,0,112.0,340.0,261.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0
2026-01-26 03:00:00,15,15,2,0.97,0.98,15,0,0,30,16,0,0,0,500.0,0.0,0.0,301.0,466.0,0.0,0.0,0.0,1.0,3,0
2026-01-26 04:00:00,14,15,1,0.97,0.98,13,0,0,28,15,0,0,0,487.0,0.0,0.0,273.0,451.0,0.0,0.0,0.0,1.0,4,0
2026-01-26 05:00:00,9,10,3,0.97,0.98,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,471.0,471.0,274.0,0.0,5,0
2026-01-26 06:00:00,9,10,3,0.97,1.0,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,462.0,462.0,256.0,0.0,6,0
2026-01-26 07:00:00,9,10,1,0.97,1.0,0,0,0,0,0,8,9,18,0.0,0.0,0.0,0.0,0.0,454.0,453.0,238.0,0.0,7,0
2026-01-26 08:00:00,11,10,2,1.02,1.0,0,0,0,0,0,11,12,22,0.0,0.0,0.0,0.0,0.0,443.0,441.0,216.0,1.0,8,0
2026-01-26 09:00:00,10,10,3,1.02,1.015,0,0,0,0,0,10,11,20,0.0,0.0,0.0,0.0,0.0,433.0,430.0,196.0,0.0,9,0
2026-01-26 10:00:00,11,10,3,1.02,1.015,0,0,0,0,0,11,12,23,0.0,0.0,0.0,0.0,0.0,422.0,418.0,173.0,1.0,10,0
2026-01-26 11:00:00,22,20,2,1.02,1.015,22,23,44,0,0,0,0,0,465.0,317.0,217.0,0.0,0.0,0.0,0.0,0.0,3.0,11,0
2026-01-26 12:00:00,17,15,2,1.02,1.0,17,0,0,34,17,0,0,0,448.0,0.0,0.0,239.0,434.0,0.0,0.0,0.0,1.0,12,0
2026-01-26 13:00:00,18,15,3,1.02,1.0,18,0,0,36,19,0,0,0,430.0,0.0,0.0,203.0,415.0,0.0,0.0,0.0,1.0,13,0
2026-01-26 14:00:00,17,15,2,1.02,1.02,17,0,0,34,17,0,0,0,413.0,0.0,0.0,169.0,398.0,0.0,0.0,0.0,1.0,14,0
2026-01-26 15:00:00,21,20,2,1.02,1.02,21,21,42,0,0,0,0,0,392.0,296.0,175.0,0.0,0.0,0.0,0.0,0.0,3.0,15,0
2026-01-26 16:00:00,14,15,3,1.0,1.02,14,0,0,28,14,0,0,0,378.0,0.0,0.0,141.0,384.0,0.0,0.0,0.0,1.0,16,0
2026-01-26 17:00:00,15,15,3,1.0,1.0,15,0,0,30,15,0,0,0,363.0,0.0,0.0,111.0,369.0,0.0,0.0,0.0,1.0,17,0
2026-01-26 18:00:00,16,15,2,1.0,1.0,16,0,0,32,17,0,0,0,347.0,0.0,0.0,500.0,352.0,0.0,0.0,0.0,1.0,18,0
2026-01-26 19:00:00,15,15,3,1.0,1.0,15,0,0,30,16,0,0,0,332.0,0.0,0.0,470.0,336.0,0.0,0.0,0.0,1.0,19,0
2026-01-26 20:00:00,21,20,1,1.0,1.0,20,21,42,0,0,0,0,0,312.0,275.0,133.0,0.0,0.0,0.0,0.0,0.0,2.0,20,0
2026-01-26 21:00:00,19,20,1,1.0,1.0,19,19,38,0,0,0,0,0,293.0,256.0,500.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0
2026-01-26 22:00:00,22,20,1,1.0,1.0,22,22,44,0,0,0,0,0,271.0,234.0,456.0,0.0,0.0,0.0,0.0,0.0,3.0,22,0
2026-01-26 23:00:00,16,15,1,1.0,1.0,16,0,0,32,17,0,0,0,255.0,0.0,0.0,438.0,319.0,0.0,0.0,0.0,1.0,23,0
2026-01-27 00:00:00,11,10,2,0.97,1.0,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,411.0,407.0,151.0,1.0,0,1
2026-01-27 01:00:00,16,15,3,0.97,0.98,15,0,0,31,16,0,0,0,240.0,0.0,0.0,407.0,303.0,0.0,0.0,0.0,1.0,1,1
2026-01-27 02:00:00,11,10,3,0.97,0.98,0,0,0,0,0,12,11,22,0.0,0.0,0.0,0.0,0.0,399.0,396.0,129.0,1.0,2,1
2026-01-27 03:00:00,11,10,2,0.97,0.98,0,0,0,0,0,12,11,23,0.0,0.0,0.0,0.0,0.0,387.0,385.0,106.0,1.0,3,1
2026-01-27 04:00:00,10,10,2,0.97,0.98,0,0,0,0,0,11,10,20,0.0,0.0,0.0,0.0,0.0,376.0,375.0,500.0,0.0,4,1
2026-01-27 05:00:00,10,10,2,0.97,0.98,0,0,0,0,0,11,10,20,0.0,0.0,0.0,0.0,0.0,365.0,365.0,480.0,0.0,5,1
2026-01-27 06:00:00,12,10,2,0.97,1.0,0,0,0,0,0,12,12,24,0.0,0.0,0.0,0.0,0.0,353.0,353.0,456.0,1.0,6,1
2026-01-27 07:00:00,12,10,2,0.97,1.0,0,0,0,0,0,12,12,24,0.0,0.0,0.0,0.0,0.0,341.0,341.0,432.0,1.0,7,1
2026-01-27 08:00:00,13,10,1,1.02,1.0,0,0,0,0,0,13,13,26,0.0,0.0,0.0,0.0,0.0,328.0,328.0,406.0,1.0,8,1
2026-01-27 09:00:00,12,10,2,1.02,1.015,0,0,0,0,0,12,12,24,0.0,0.0,0.0,0.0,0.0,316.0,316.0,382.0,1.0,9,1
2026-01-27 10:00:00,11,10,1,1.02,1.015,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,305.0,305.0,360.0,1.0,10,1
2026-01-27 11:00:00,11,10,3,1.02,1.015,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,294.0,294.0,338.0,1.0,11,1
2026-01-27 12:00:00,11,10,3,1.02,1.0,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,283.0,283.0,316.0,1.0,12,1
2026-01-27 13:00:00,11,10,3,1.02,1.0,0,0,0,0,0,10,11,22,0.0,0.0,0.0,0.0,0.0,273.0,272.0,294.0,1.0,13,1
2026-01-27 14:00:00,15,15,3,1.02,1.02,15,0,0,30,15,0,0,0,225.0,0.0,0.0,377.0,288.0,0.0,0.0,0.0,1.0,14,1
2026-01-27 15:00:00,16,15,2,1.02,1.02,16,0,0,32,16,0,0,0,209.0,0.0,0.0,345.0,272.0,0.0,0.0,0.0,1.0,15,1
2026-01-27 16:00:00,16,15,3,1.0,1.02,16,0,0,32,16,0,0,0,193.0,0.0,0.0,313.0,256.0,0.0,0.0,0.0,1.0,16,1
2026-01-27 17:00:00,15,15,1,1.0,1.0,15,0,0,30,15,0,0,0,178.0,0.0,0.0,283.0,241.0,0.0,0.0,0.0,1.0,17,1
2026-01-27 18:00:00,14,15,2,1.0,1.0,14,0,0,28,14,0,0,0,164.0,0.0,0.0,255.0,227.0,0.0,0.0,0.0,1.0,18,1
2026-01-27 19:00:00,18,20,3,1.0,1.0,18,18,36,0,0,0,0,0,146.0,216.0,420.0,0.0,0.0,0.0,0.0,0.0,1.0,19,1
2026-01-27 20:00:00,19,20,1,1.0,1.0,19,19,38,0,0,0,0,0,127.0,197.0,382.0,0.0,0.0,0.0,0.0,0.0,1.0,20,1
2026-01-27 21:00:00,19,20,2,1.0,1.0,19,19,38,0,0,0,0,0,108.0,178.0,344.0,0.0,0.0,0.0,0.0,0.0,1.0,21,1
2026-01-27 22:00:00,14,15,2,1.0,1.0,14,0,0,29,14,0,0,0,500.0,0.0,0.0,226.0,213.0,0.0,0.0,0.0,1.0,22,1
2026-01-27 23:00:00,13,15,2,1.0,1.0,14,0,0,26,13,0,0,0,486.0,0.0,0.0,200.0,200.0,0.0,0.0,0.0,1.0,23,1
2026-01-28 00:00:00,13,15,2,0.97,1.0,14,0,0,26,13,0,0,0,472.0,0.0,0.0,174.0,187.0,0.0,0.0,0.0,1.0,0,2
2026-01-28 01:00:00,14,15,1,0.97,0.98,14,0,0,27,14,0,0,0,458.0,0.0,0.0,147.0,173.0,0.0,0.0,0.0,1.0,1,2
2026-01-28 02:00:00,9,10,1,0.97,0.98,0,0,0,0,0,8,9,18,0.0,0.0,0.0,0.0,0.0,265.0,263.0,276.0,0.0,2,2
2026-01-28 03:00:00,8,10,3,0.97,0.98,0,0,0,0,0,8,7,16,0.0,0.0,0.0,0.0,0.0,257.0,256.0,260.0,0.0,3,2
2026-01-28 04:00:00,8,10,2,0.97,0.98,0,0,0,0,0,8,8,16,0.0,0.0,0.0,0.0,0.0,249.0,248.0,244.0,0.0,4,2
2026-01-28 05:00:00,8,10,3,0.97,0.98,0,0,0,0,0,8,8,16,0.0,0.0,0.0,0.0,0.0,241.0,240.0,228.0,0.0,5,2
2026-01-28 06:00:00,16,20,2,0.97,1.0,16,16,32,0,0,0,0,0,442.0,162.0,312.0,0.0,0.0,0.0,0.0,0.0,1.0,6,2
2026-01-28 07:00:00,17,20,3,0.97,1.0,17,17,33,0,0,0,0,0,425.0,145.0,279.0,0.0,0.0,0.0,0.0,0.0,1.0,7,2
2026-01-28 08:00:00,18,20,2,1.02,1.0,18,18,36,0,0,0,0,0,407.0,127.0,243.0,0.0,0.0,0.0,0.0,0.0,1.0,8,2
2026-01-28 09:00:00,20,20,3,1.02,1.015,20,20,40,0,0,0,0,0,387.0,107.0,203.0,0.0,0.0,0.0,0.0,0.0,1.0,9,2
2026-01-28 10:00:00,22,20,2,1.02,1.015,22,22,44,0,0,0,0,0,365.0,500.0,159.0,0.0,0.0,0.0,0.0,0.0,3.0,10,2
2026-01-28 11:00:00,22,20,3,1.02,1.015,22,22,44,0,0,0,0,0,343.0,478.0,115.0,0.0,0.0,0.0,0.0,0.0,3.0,11,2
2026-01-28 12:00:00,11,10,3,1.02,1.0,0,0,0,0,0,11,10,22,0.0,0.0,0.0,0.0,0.0,230.0,230.0,206.0,1.0,12,2
2026-01-28 13:00:00,10,10,2,1.02,1.0,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,220.0,220.0,186.0,0.0,13,2
2026-01-28 14:00:00,23,20,3,1.02,1.02,23,23,46,0,0,0,0,0,320.0,455.0,500.0,0.0,0.0,0.0,0.0,0.0,3.0,14,2
2026-01-28 15:00:00,22,20,3,1.02,1.02,22,22,44,0,0,0,0,0,298.0,433.0,456.0,0.0,0.0,0.0,0.0,0.0,3.0,15,2
2026-01-28 16:00:00,22,20,2,1.0,1.02,22,22,44,0,0,0,0,0,276.0,411.0,412.0,0.0,0.0,0.0,0.0,0.0,3.0,16,2
2026-01-28 17:00:00,21,20,1,1.0,1.0,21,21,42,0,0,0,0,0,255.0,390.0,370.0,0.0,0.0,0.0,0.0,0.0,3.0,17,2
2026-01-28 18:00:00,21,20,2,1.0,1.0,21,21,42,0,0,0,0,0,234.0,369.0,328.0,0.0,0.0,0.0,0.0,0.0,3.0,18,2
2026-01-28 19:00:00,20,20,1,1.0,1.0,20,20,40,0,0,0,0,0,214.0,349.0,288.0,0.0,0.0,0.0,0.0,0.0,1.0,19,2
2026-01-28 20:00:00,20,20,2,1.0,1.0,20,21,41,0,0,0,0,0,194.0,328.0,247.0,0.0,0.0,0.0,0.0,0.0,2.0,20,2
2026-01-28 21:00:00,14,15,3,1.0,1.0,14,0,0,28,14,0,0,0,180.0,0.0,0.0,119.0,159.0,0.0,0.0,0.0,1.0,21,2
2026-01-28 22:00:00,20,20,3,1.0,1.0,20,20,40,0,0,0,0,0,160.0,308.0,207.0,0.0,0.0,0.0,0.0,0.0,1.0,22,2
