timestamp,M001_demand,M002_demand,M003_demand,M004_demand,M005_demand,M006_demand,M007_demand,M008_demand,M001_stock,M002_stock,M003_stock,M004_stock,M005_stock,M006_stock,M007_stock,M008_stock
2026-01-29 16:00:00,21,20,42,0,0,0,0,0,137.0,249.0,340.0,0.0,0.0,0.0,0.0,0.0
2026-01-29 17:00:00,14,0,0,31,15,0,0,0,123.0,0.0,0.0,153.0,196.0,0.0,0.0,0.0
2026-01-29 18:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,272.0,280.0,324.0
2026-01-29 19:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,262.0,270.0,304.0
2026-01-29 20:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,252.0,260.0,284.0
2026-01-29 21:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,242.0,250.0,264.0
2026-01-29 22:00:00,0,0,0,0,0,8,8,16,0.0,0.0,0.0,0.0,0.0,234.0,242.0,248.0
2026-01-29 23:00:00,0,0,0,0,0,7,7,14,0.0,0.0,0.0,0.0,0.0,227.0,235.0,234.0
2026-01-30 00:00:00,0,0,0,0,0,7,7,14,0.0,0.0,0.0,0.0,0.0,220.0,228.0,220.0
2026-01-30 01:00:00,16,16,31,0,0,0,0,0,107.0,233.0,309.0,0.0,0.0,0.0,0.0,0.0
2026-01-30 02:00:00,18,17,35,0,0,0,0,0,500.0,216.0,274.0,0.0,0.0,0.0,0.0,0.0
2026-01-30 03:00:00,19,18,37,0,0,0,0,0,481.0,198.0,237.0,0.0,0.0,0.0,0.0,0.0
2026-01-30 04:00:00,17,17,33,0,0,0,0,0,464.0,181.0,204.0,0.0,0.0,0.0,0.0,0.0
2026-01-30 05:00:00,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,211.0,219.0,202.0
2026-01-30 06:00:00,0,0,0,0,0,10,9,19,0.0,0.0,0.0,0.0,0.0,201.0,210.0,183.0
2026-01-30 07:00:00,18,18,36,0,0,0,0,0,446.0,163.0,168.0,0.0,0.0,0.0,0.0,0.0
2026-01-30 08:00:00,18,18,36,0,0,0,0,0,428.0,145.0,132.0,0.0,0.0,0.0,0.0,0.0
2026-01-30 09:00:00,19,19,38,0,0,0,0,0,409.0,126.0,500.0,0.0,0.0,0.0,0.0,0.0
2026-01-30 10:00:00,20,19,39,0,0,0,0,0,389.0,107.0,461.0,0.0,0.0,0.0,0.0,0.0
2026-01-30 11:00:00,0,0,0,0,0,7,7,15,0.0,0.0,0.0,0.0,0.0,194.0,203.0,168.0
2026-01-30 12:00:00,17,17,34,0,0,0,0,0,372.0,500.0,427.0,0.0,0.0,0.0,0.0,0.0
2026-01-30 13:00:00,12,0,0,25,12,0,0,0,360.0,0.0,0.0,128.0,184.0,0.0,0.0,0.0
2026-01-30 14:00:00,14,0,0,29,14,0,0,0,346.0,0.0,0.0,500.0,170.0,0.0,0.0,0.0
2026-01-30 15:00:00,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,185.0,194.0,150.0
2026-01-30 16:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,175.0,184.0,130.0
2026-01-30 17:00:00,0,0,0,0,0,10,11,20,0.0,0.0,0.0,0.0,0.0,165.0,173.0,110.0
2026-01-30 18:00:00,16,0,0,31,15,0,0,0,330.0,0.0,0.0,469.0,155.0,0.0,0.0,0.0
2026-01-30 19:00:00,14,0,0,28,15,0,0,0,316.0,0.0,0.0,441.0,140.0,0.0,0.0,0.0
2026-01-30 20:00:00,15,0,0,30,16,0,0,0,301.0,0.0,0.0,411.0,124.0,0.0,0.0,0.0
2026-01-30 21:00:00,16,0,0,33,17,0,0,0,285.0,0.0,0.0,378.0,107.0,0.0,0.0,0.0
2026-01-30 22:00:00,16,0,0,32,16,0,0,0,269.0,0.0,0.0,346.0,500.0,0.0,0.0,0.0
2026-01-30 23:00:00,16,0,0,32,16,0,0,0,253.0,0.0,0.0,314.0,484.0,0.0,0.0,0.0
2026-01-31 00:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,155.0,163.0,500.0
2026-01-31 01:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,145.0,153.0,480.0
2026-01-31 02:00:00,19,19,38,0,0,0,0,0,234.0,481.0,389.0,0.0,0.0,0.0,0.0,0.0
2026-01-31 03:00:00,20,20,40,0,0,0,0,0,214.0,461.0,349.0,0.0,0.0,0.0,0.0,0.0
2026-01-31 04:00:00,19,19,38,0,0,0,0,0,195.0,442.0,311.0,0.0,0.0,0.0,0.0,0.0
2026-01-31 05:00:00,19,19,38,0,0,0,0,0,176.0,423.0,273.0,0.0,0.0,0.0,0.0,0.0
2026-01-31 06:00:00,18,18,36,0,0,0,0,0,158.0,405.0,237.0,0.0,0.0,0.0,0.0,0.0
2026-01-31 07:00:00,14,0,0,28,14,0,0,0,144.0,0.0,0.0,286.0,470.0,0.0,0.0,0.0
